"id","price_doc"
30474,5561147.08084524
30475,7258878.51757215
30476,5607516.8227139
30477,5583362.5180555
30478,4530913.27402575
30479,8044952.09714422
30480,4006480.74532122
30481,3960762.80600684
30482,4655378.64136329
30483,4649429.80926858
30484,5419027.8561646
30485,4465221.88219583
30486,3503766.71707191
30487,3771637.25419052
30488,5802560.41416949
30489,5244054.23424834
30490,19305867.3676083
30491,21575797.0261071
30492,5422401.62933435
30493,13059711.3504237
30494,5993805.12969958
30495,11318592.698493
30496,6756202.49141492
30497,7407768.5805471
30498,4333648.67331535
30499,8168500.84086924
30500,9797324.48282288
30501,6889303.62449514
30502,3056971.0399553
30503,6108498.2921805
30504,5938906.64142443
30505,9511260.58476003
30506,3432392.69154721
30507,4523387.03081556
30508,4739634.98912913
30509,7785778.08288245
30510,7488289.72995821
30511,5634572.73058148
30512,6333573.03613605
30513,4038550.85308412
30514,3808579.26225464
30515,7803986.31817728
30516,5421777.82573717
30517,9525499.78576586
30518,6419180.83616456
30519,4418268.89806455
30520,6399890.40520781
30521,6000889.89155298
30522,6342135.96369022
30523,6611558.47076174
30524,9788327.93354594
30525,9847333.2372903
30526,4447248.31517865
30527,4474844.13384316
30528,6329962.67603129
30529,6396315.68564278
30530,6290043.91732769
30531,14337818.5017963
30532,4495018.36746553
30533,10045508.5353546
30534,6084154.49396832
30535,7762406.94894459
30536,4881374.25737049
30537,11519521.4479451
30538,4964435.74811795
30539,7040196.29155795
30540,7827047.49147952
30541,7461003.39271397
30542,2644301.64796896
30543,5678400.52412687
30544,6582891.8427267
30545,8473528.49293957
30546,3695933.74540905
30547,8282592.79466374
30548,4037933.06506308
30549,4672809.0214698
30550,11847319.9055052
30551,4737925.50464461
30552,2310497.77414131
30553,6889245.78944316
30554,11681527.7662074
30555,5472655.71756539
30556,7288793.37834259
30557,7871639.52607813
30558,9296971.25049545
30559,5265260.16095162
30560,5790821.80690611
30561,6773957.34094692
30562,10675525.5994216
30563,4400101.1314064
30564,7233178.55012731
30565,6388520.52646287
30566,6230311.5562193
30567,2438704.23320615
30568,9660877.22065252
30569,9151283.07817947
30570,6506614.11467833
30571,6317386.33914695
30572,4541962.53471376
30573,5658708.67669174
30574,6136784.94113006
30575,7409038.17941535
30576,4967657.18845287
30577,4393394.79657818
30578,3401243.57566304
30579,6777917.22593104
30580,4733026.80868684
30581,5280187.19229019
30582,11997932.9979238
30583,6077461.75653718
30584,4211793.85094648
30585,2726534.11084228
30586,7681963.83591508
30587,5026056.553941
30588,7339071.17754608
30589,6281585.47112652
30590,13028665.941555
30591,5096108.5595041
30592,6328539.71023547
30593,6531891.38332816
30594,6069982.25386806
30595,5810057.409919
30596,5844188.35292095
30597,5662476.57396081
30598,7765581.44456188
30599,11010432.733535
30600,4500932.26522871
30601,5911911.64196908
30602,2263555.63909052
30603,9419612.95115827
30604,4472219.78148115
30605,5796504.87224491
30606,20276951.3985592
30607,6452274.31149189
30608,8333054.08601725
30609,5301253.07298649
30610,2917120.08957297
30611,4742817.00387694
30612,7280322.778779
30613,6635007.31672957
30614,14431223.1808332
30615,7738585.37895773
30616,4998308.11724892
30617,9337917.34971175
30618,4845753.19232
30619,4022959.4279033
30620,2907137.12288046
30621,9602562.58477529
30622,8260938.43681107
30623,6004519.80940479
30624,6036206.1163563
30625,6590095.44852882
30626,6401428.91890986
30627,7388495.83950338
30628,5617436.77893136
30629,4914678.60446086
30630,4884904.5907591
30631,5199991.31652715
30632,3999770.42938224
30633,6297184.17137794
30634,11279452.0587255
30635,7827047.49147952
30636,5147987.9981121
30637,7862044.97965128
30638,6084281.05159851
30639,7649455.13773964
30640,4345687.21603675
30641,6694556.18858457
30642,6234389.83353974
30643,8408400.77618054
30644,7765581.44456188
30645,7054431.35918606
30646,5415149.33733316
30647,4659968.37874053
30648,20974885.9238676
30649,2721752.35027159
30650,4600865.6124173
30651,3434268.81622161
30652,4163860.2114819
30653,6001418.85900945
30654,4088954.63325013
30655,11591397.1534818
30656,3419410.60787629
30657,5931452.34583589
30658,9046518.16563242
30659,4260312.16304591
30660,8406521.41638757
30661,5341952.5007287
30662,8198742.09297085
30663,15687626.0302193
30664,12491157.5855154
30665,5317883.35749741
30666,2957864.42887855
30667,4012157.89208293
30668,7672967.50107854
30669,3863341.29304535
30670,2772053.65488371
30671,7817656.3723789
30672,13321540.9571484
30673,8397277.86634068
30674,10393885.6543569
30675,2612174.23223833
30676,6675048.22620563
30677,4246179.16421788
30678,16765858.7441379
30679,5499144.27296964
30680,4778835.46804136
30681,2652216.24410947
30682,8086885.38455734
30683,7843441.63464819
30684,3991359.60157226
30685,7512782.52801927
30686,7905978.85283519
30687,4413378.49336501
30688,4115219.97225224
30689,13932953.5801892
30690,20832638.6062668
30691,4464567.67325106
30692,6246240.15187153
30693,11484378.9704666
30694,5625116.55988455
30695,6263976.32931148
30696,6862561.19937307
30697,11142412.042757
30698,8155881.20458756
30699,5778517.46944646
30700,4523651.62292194
30701,7765581.44456188
30702,6208748.78897277
30703,3699805.08152769
30704,10030573.6016797
30705,9139818.0474645
30706,18341999.3744667
30707,3898564.96479192
30708,14201708.3170017
30709,4621950.02907776
30710,6779037.60544041
30711,4265478.82181129
30712,3751330.63467927
30713,6010499.73026242
30714,6968675.94691901
30715,3834213.80717211
30716,7845440.70726756
30717,6759980.25732203
30718,10014697.9591487
30719,11131700.6805917
30720,6821653.65685809
30721,3456139.5019371
30722,6949066.96991265
30723,5757231.23422493
30724,9754043.96111517
30725,6960486.00064515
30726,11797161.5486372
30727,7891064.55584058
30728,9332334.94848686
30729,3535883.56537587
30730,6292453.43176381
30731,5508387.23545162
30732,4264389.66188916
30733,10322931.2656582
30734,5691552.64523887
30735,5203824.04089448
30736,4623906.01911146
30737,6791379.66141222
30738,5853670.06824689
30739,4325076.26318504
30740,6166405.44983833
30741,9542238.99605944
30742,3858569.28702236
30743,4521239.81100299
30744,8956069.7317386
30745,6968599.67170553
30746,5337801.53424264
30747,15536276.4489262
30748,11919612.8907955
30749,4784300.51592918
30750,6006663.55415643
30751,2860202.65599284
30752,6659632.7740094
30753,8100399.38491089
30754,5993214.87281921
30755,4706037.48177213
30756,5256846.91711809
30757,5333122.7492387
30758,9972560.23434454
30759,6456655.24683028
30760,4649858.19648843
30761,9472982.87141768
30762,6095466.6193949
30763,10344267.6625438
30764,5190447.30448117
30765,5433633.92285947
30766,3791144.22755843
30767,7775242.60394496
30768,4219157.62210583
30769,7310802.96875801
30770,5310637.15109413
30771,2886116.07258584
30772,8285774.54038888
30773,6781967.90984738
30774,4733654.43528999
30775,12985038.754615
30776,6067371.70289859
30777,5335434.22744757
30778,8714443.89441715
30779,6191775.45850038
30780,6892069.36932388
30781,5674863.63022201
30782,5759754.88451571
30783,4706358.36574753
30784,3665034.9962492
30785,5214746.41188022
30786,3931577.60572638
30787,5434253.07936716
30788,4863676.25632585
30789,7284942.31863135
30790,6541414.3315835
30791,8313063.96948273
30792,5826030.87203566
30793,11383855.3322107
30794,13888668.6941556
30795,11372773.5251356
30796,12539297.5828882
30797,11989221.7496259
30798,2803694.61535082
30799,11544074.2435871
30800,15046563.3151186
30801,5417191.96899947
30802,19473405.1561682
30803,2636479.31359212
30804,3193331.08157932
30805,15511110.6576125
30806,5736942.38466708
30807,5905228.75980333
30808,9321045.27884197
30809,4708521.63991986
30810,10548333.1827822
30811,4072383.68890439
30812,5629241.00934025
30813,4973900.02131008
30814,2773050.29731016
30815,3836615.35418464
30816,8023985.71428147
30817,2263693.42207679
